case_id,model_type,arrival_rate,service_rate,num_servers,timeout,spawn_time,blocking_probability,latency,cpu_usage,ram_usage
81,Simulator,28.144748322115362,0.5324142686831453,11,2.530350823977885,4.942191478542334,0.6135769924954878,1.971575614807817,1014.9233760251366,861.8436857908705
82,Simulator,14.986373503335797,3.918619871863822,2,1.1343029982410686,8.36119491022227,0.7015578816365535,0.809216456154018,59.8377242690032,130.31382975046688
83,Simulator,11.841639945264177,2.777100320877974,9,0.7099492760253193,6.246039385562045,0.18564147330479838,1.5715431406676368,187.74022782351759,528.8947942880048
84,Simulator,26.126912463033527,1.4649275288645405,16,7.312368428000739,2.178788973256202,0.006179814733240125,0.7612758120318027,894.5388142341304,971.5651627660504
85,Simulator,18.447653847379883,3.667570682523859,1,7.635860147116567,4.055767378537247,0.7008629473665227,0.29914266100026804,75.7265494311836,74.95310468861369
86,Simulator,6.356440472728074,1.1827265087764887,3,9.791227936504969,5.314334938269162,0.2910357835175774,1.0009696286382925,191.75309010166472,214.19923665451728
87,Simulator,29.78256079681239,2.5898407842037576,20,2.789421924082452,2.297976062006035,0.0001897289665909611,0.5332774439368928,586.7447982575424,751.4948983863883
88,Simulator,21.261999101237514,0.28147654490276997,14,2.619767988552727,3.8982110636921257,0.6453863884889822,3.654129919484842,1336.6204468289936,1106.155391827419
89,Simulator,14.668253113925449,1.1592110718818045,11,2.103572807548847,7.413470318980621,0.15974361014194632,1.5030522555383916,542.7665641931151,729.1343440845843
90,Simulator,27.480638720068356,3.3289028350194276,12,5.4244249892570116,8.736174201909295,0.02474281606591641,0.5980220649372148,417.970352200581,709.0864588510844
91,Simulator,5.795369205709171,2.1593772815694607,18,3.594704011025455,6.418679616435753,0.0,1.2689073767800993,139.53633246609579,326.47151763528353
92,Simulator,6.23464059776871,0.6159059297599592,20,8.180086471644337,4.8061701135037485,0.0,2.040198947188119,511.02574670164745,612.6612458299267
93,Simulator,11.078707906490196,0.537603503604849,19,5.678976509334388,8.127182707986922,0.01689031108964393,2.483681069611866,1023.1092198430377,1152.939981099097
94,Simulator,22.413776900781457,2.213804217459182,13,9.960128009571164,8.02672984740125,0.00777093669675414,0.6728755032594989,509.5836769685727,730.2392247635913
95,Simulator,14.658686246690639,1.1248367074489152,4,9.646426409926393,7.032426313142312,0.49534395398731,0.9690083868120585,328.80473619649064,304.8768879904637
96,Simulator,20.294843785685828,3.1057492887185196,19,9.11847644060954,3.329671300424135,0.0,0.42856981076178474,332.66865280097574,496.1946258565906
97,Simulator,13.355214251978873,2.042510336754929,20,7.572624698237622,9.551645968107335,8.769292443375426e-05,0.9594660379202288,337.349384941235,601.1040361077667
98,Simulator,18.245944777515255,3.2642702428757984,17,2.3595474163139682,9.267203053208409,0.008057885216247328,1.1230801100000116,296.40773570593944,775.7433603082341
99,Simulator,20.826292121708292,1.7184606940375118,13,7.668433951503467,3.335742095696096,0.00556778660540506,0.7105438679391932,615.2845452532766,742.1716468861509
