case_id,model_type,arrival_rate,service_rate,num_servers,timeout,spawn_time,blocking_probability,latency,cpu_usage,ram_usage
23,Simulator,27.499892668598108,2.5812725161537697,10,3.8710780775072857,7.405881160534503,0.005032529543373735,0.3887999674478983,539.6796042499133,706.0357039868833
24,Simulator,25.507631160281406,0.4611867486978983,12,7.114024014773129,9.070372646776953,0.5769409637843963,2.1642950900665547,1163.80325417205,952.5229006070482
25,Simulator,23.333292665222544,3.7251034496078814,9,3.8214452009568065,2.8425332039946176,0.00044221908389323973,0.26938221822751934,325.7787638226812,602.7762976884577
26,Simulator,23.41580521264155,3.4594334486496834,13,9.023982505725039,7.00001354806674,0.0009815706553051049,0.29000208561353163,357.0363127432627,847.4674756473593
27,Simulator,15.108367811820992,2.005894989750508,12,5.613520088577115,5.69907522181616,0.0008043633959561457,0.5008022002417504,393.6860168115676,795.3540729585267
28,Simulator,29.195491781901925,3.64654571818925,12,1.4747063577774064,5.209305950701972,0.0009074203011037427,0.275293808003214,415.8283917203104,782.3713690386945
29,Simulator,12.275791518646225,0.5571402248886639,8,4.135790824758539,1.0872541496507115,0.34256797091224833,1.7885149679057977,723.6499804583766,624.3629968765807
30,Simulator,15.005537608810888,1.4646430611307075,16,3.3633913109418456,8.340671139478065,0.0009184362240099147,0.68246395168061,531.333347720879,1013.8553030324576
31,Simulator,8.57738447542194,2.3956136507895955,14,5.541097304408498,7.451371175376044,0.0007543082606425159,0.4198357230440876,203.3786484919643,875.5727460402264
32,Simulator,10.46248451098952,2.273001782980213,1,0.8308770225270024,0.8635837861519993,0.6534469329687972,0.43743927803743443,79.77605979352835,75.86137285373412
33,Simulator,14.15090396656518,1.7524537843460763,3,9.701906080839137,0.7506523865649413,0.3907154844351998,0.5687730113112694,245.391523612831,228.8509254282709
34,Simulator,14.173127762896376,1.4369296381373933,18,0.9033618203127662,7.284834142032333,0.005127546253036816,1.032046729028779,504.7221369495678,724.1284988521514
35,Simulator,11.975689110433159,1.3190317623086758,15,1.1111740650063042,5.755927398860711,0.0038630426324273246,0.9715960755922635,460.2764806811165,629.1294166108431
36,Simulator,25.877788966285323,0.7180559409150624,5,5.652794547144959,5.700925607176098,0.734172733651327,1.4028748702822023,482.5862459802896,396.4394493219219
37,Simulator,16.90500330885156,2.2524911425060803,8,7.359154322924336,7.650525350571579,0.0036631118726182387,0.4467555613169085,384.06910057244613,555.0922722585076
38,Simulator,28.840532362014283,2.0155117704472874,6,1.6808368828610312,4.910328288779307,0.2862926747564124,0.49603657141104657,512.0080191583007,462.0339995596193
39,Simulator,15.2963951045196,0.3317995672306518,2,6.943666959969144,4.833119190710808,0.9165951995831388,3.0530483063156266,195.36670493263537,159.05135693162552
40,Simulator,15.882985077905904,2.694424769334308,11,0.7683110320876996,4.218576849142174,0.00574507789403057,0.5132799341369392,300.7081484702154,469.7122208213614
41,Simulator,16.846253157567844,3.3597657972343615,10,3.446934689731,3.562044529138152,0.0005532831426482502,0.29719740032909286,264.85219972607007,649.9209814790523
42,Simulator,12.694242303746288,2.20283180891818,9,6.939295759031504,2.9207293854446674,0.00032735367290821,0.45607695232187284,301.8677212090957,597.8765161615856
43,Simulator,10.002496322845204,2.797351104293646,12,3.8027254722574058,3.270718098499469,0.0003153317622066585,0.35918563252016017,193.56655312384754,563.1406068631621
44,Simulator,7.532924497655614,2.7936926729744287,11,5.976493927337934,5.9226760134622545,0.000552730488613752,0.3614464728420675,154.32986727138768,686.8270537324563
45,Simulator,7.186748974271904,3.2726794139872726,5,1.9646929753626,9.283448533411553,0.003393770339377034,0.3596714216434983,114.7875243515418,266.1281093076893
46,Simulator,5.2060020095519866,1.2680520623959488,13,2.6900746905133324,0.8881626173082895,0.0,0.7929139035545276,209.28707982411814,341.87085894844824
47,Simulator,29.85064705539801,1.4778553321972088,7,5.4029699723715146,9.193180284677695,0.3743370967922772,0.678509047974404,631.2970460771561,545.964361151635
48,Simulator,23.449327382810466,3.569890045672482,17,3.0836475185948307,4.419607602035148,0.0005518412395203226,0.280834015881827,356.6455072491625,1085.7551556560256
49,Simulator,11.1450074616451,1.366183729970623,19,6.784609506756343,6.4457863803678315,0.00067330999192028,0.7344937977188292,436.5612175722242,1221.0049821900714
