lambda,theta,repetition,profile_name,profile_color,profile_marker,service_rate,spawn_rate,max_queue,ram_warm,cpu_warm,ram_demand,cpu_demand,blocking_ratios,latency,ram_usage_per_request,cpu_usage_per_request
1.0,0.5,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.03878433772184036,14.441168470483602,559.8820649374096,526.6470108229015
1.0,0.51,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.039309751213854695,14.476529130719463,560.6283982199336,526.7713997033221
1.0,0.52,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.03983088553531094,14.511328383818553,561.3667460365867,526.8944576727642
1.0,0.53,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.04034779492913596,14.545583158650635,562.0972107518812,527.01620179198
1.0,0.54,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.04086053225598919,14.579309577857275,562.819896101592,527.1366493502652
1.0,0.55,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.041369149076222606,14.612523010596055,563.5349067393147,527.2558177898857
1.0,0.56,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.04187369572436838,14.645238120939359,564.2423478474988,527.3737246412497
1.0,0.5700000000000001,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.04237422137696361,14.677468912355899,564.9423248041292,527.4903874673546
1.0,0.5800000000000001,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.04287077411442319,14.709228768654308,565.6349428974963,527.6058238162492
1.0,0.59,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.04336340097758911,14.740530491725554,566.3203070825746,527.720051180429
1.0,0.6,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.043852148019506695,14.771386336384024,566.998521773441,527.83308696224
1.0,0.61,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.04433706035291475,14.801808042574251,567.6696906669371,527.9449484444895
1.0,0.62,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.04481818219388745,14.831806865182157,568.333916593443,528.0556527655738
1.0,0.63,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.04529555690200078,14.861393601664172,568.9913013911831,528.1652168985304
1.0,0.64,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.04576922701737677,14.890578617686128,569.6419458009875,528.273657633498
1.0,0.65,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.04623923429489519,14.919371870943486,570.2859493788129,528.3809915631352
1.0,0.66,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.04670561973585458,14.947782933318164,570.9234104237185,528.4872350706198
1.0,0.67,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.047168423617312424,14.975821011510966,571.5544259192586,528.5924043198763
1.0,0.68,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.04762768551933015,15.003494966276035,572.1790914865578,528.6965152477597
1.0,0.6900000000000001,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.04808344435030644,15.030813330370682,572.7975013475146,528.7995835579188
1.0,0.7000000000000001,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.04853573837057966,15.057784325324143,573.4097482968278,528.9016247161379
1.0,0.7100000000000001,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.04898460521444666,15.08441587711823,574.0159236816523,529.0026539469419
1.0,0.72,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.04943008191074628,15.110715630865283,574.6161173878971,529.102686231316
1.0,0.73,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.04987220490212296,15.136690964560083,575.2104178322548,529.2017363053758
1.0,0.74,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.0503110100630925,15.162349001976441,575.7989119591978,529.2998186598662
1.0,0.75,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.0507465327170068,15.187696624772265,576.381685242257,529.3969475403759
1.0,0.76,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.051178807652010744,15.212740483861724,576.9588216889902,529.4931369481651
1.0,0.77,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.05160786913607413,15.237487010107802,577.5304038491087,529.588400641518
1.0,0.78,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.05203375093117701,15.261942424384516,578.0965128253221,529.6827521375536
1.0,0.79,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.05245648630671199,15.28611274705322,578.6572282864821,529.7762047144136
1.0,0.8,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.05287610805216894,15.310003806894384,579.2126284826855,529.8687714137808
1.0,0.81,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.05329264848915645,15.333621249532456,579.7627902620197,529.9604650436698
1.0,0.8200000000000001,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.05370613948281435,15.356970545388673,580.3077890886918,530.0512981814485
1.0,0.8300000000000001,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.05411661245265804,15.38005699719355,580.8476990622893,530.1412831770482
1.0,0.8400000000000001,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.054524098382903646,15.402885747088662,581.3825929379764,530.2304321563292
1.0,0.85,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.05492862783230759,15.425461783344751,581.9125421474417,530.3187570245735
1.0,0.86,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.055330230943558725,15.447789946721176,582.4376168204301,530.4062694700715
1.0,0.87,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.0557289374522535,15.46987493648996,582.9578858067331,530.4929809677889
1.0,0.88,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.056124776695484865,15.491721316145634,583.4734166985019,530.5789027830835
1.0,0.89,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.05651777762007165,15.513333518820982,583.98427585279,530.6640459754649
1.0,0.9,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.05690796879045095,15.534715852426654,584.4905284142218,530.7484214023701
1.0,0.91,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.057295378396261185,15.555872504532031,584.992238337715,530.8320397229526
1.0,0.92,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.05768003425962888,15.576807547002765,585.4894684111789,530.914911401863
1.0,0.93,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.05806196384218712,15.597524940410096,585.982280278142,530.9970467130236
1.0,0.9400000000000001,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.05844119425183502,15.618028538225092,586.470734460237,531.0784557433725
1.0,0.9500000000000001,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.05881775224926114,15.638322090810922,586.9548903795201,531.1591483965866
1.0,0.9600000000000001,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.05919166425423751,15.658409249224583,587.4348063805643,531.2391343967604
1.0,0.97,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.05956295635171035,15.678293568839553,587.9105397523193,531.3184232920532
1.0,0.98,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.05993165429768312,15.69797851279899,588.3821467496808,531.3970244582798
1.0,0.99,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.0602977835249225,15.717467455309826,588.849682614779,531.474947102463
1.0,1.0,1,heavy-app-light-traffic,#2ca02c,^,0.1,0.1,20,30,5,40,50,0.06066136914848,15.736763684785911,589.3132015979351,531.5522002663224
