lambda,theta,repetition,profile_name,profile_color,profile_marker,service_rate,spawn_rate,max_queue,ram_warm,cpu_warm,ram_demand,cpu_demand,blocking_ratios,latency,ram_usage_per_request,cpu_usage_per_request
5,0.85,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,1.57E-06,3.125900041,54.57047112,51.45704711
5,0.86,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,1.62E-06,3.132225047,54.61360235,51.46136023
5,0.87,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,1.66E-06,3.138500303,54.65655562,51.46565556
5,0.88,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,1.71E-06,3.144726685,54.6993313,51.46993313
5,0.89,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,1.76E-06,3.150905046,54.74192981,51.47419298
5,0.9,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,1.82E-06,3.157036214,54.78435163,51.47843516
5,0.91,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,1.87E-06,3.163120995,54.8265973,51.48265973
5,0.92,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,1.92E-06,3.16916017,54.86866738,51.48686674
5,0.93,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,1.98E-06,3.175154502,54.91056249,51.49105625
5,0.94,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,2.03E-06,3.181104731,54.9522833,51.49522833
5,0.95,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,2.09E-06,3.187011579,54.99383048,51.49938305
5,0.96,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,2.15E-06,3.192875749,55.03520476,51.50352048
5,0.97,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,2.20E-06,3.198697925,55.07640689,51.50764069
5,0.98,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,2.26E-06,3.204478772,55.11743765,51.51174376
5,0.99,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,2.33E-06,3.21021894,55.15829784,51.51582978
5,1,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,2.39E-06,3.215919063,55.19898828,51.51989883
0.5,0.01,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,4.77E-18,2.213429255,95.4916064,55.54916064
0.5,0.02,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-2.45E-17,2.361088932,88.74700578,54.87470058
0.5,0.03,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,4.46E-18,2.483627164,85.13853528,54.51385353
0.5,0.04,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,1.79E-18,2.59021327,82.79046206,54.27904621
0.5,0.05,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,4.45E-19,2.685268056,81.11608338,54.11160834
0.5,0.06,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,3.45E-18,2.771406352,79.85599484,53.98559948
0.5,0.07,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-1.02E-17,2.850353285,78.87329303,53.8873293
0.5,0.08,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,1.01E-17,2.923328633,78.08730612,53.80873061
0.5,0.09,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-3.00E-17,2.991237397,77.4467461,53.74467461
0.5,0.1,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-1.33E-17,3.054775343,76.91713701,53.6917137
0.5,0.11,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,7.64E-18,3.114492277,76.4742927,53.64742927
0.5,0.12,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,2.69E-17,3.170832295,76.10066244,53.61006624
0.5,0.13,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-2.28E-17,3.224160617,75.78315648,53.57831565
0.5,0.14,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,2.37E-17,3.274782139,75.51178816,53.55117882
0.5,0.15,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,2.75E-17,3.322954678,75.27879141,53.52787914
0.5,0.16,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,6.59E-18,3.368898648,75.07802786,53.50780279
0.5,0.17,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-8.06E-18,3.412804307,74.90457699,53.4904577
0.5,0.18,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-1.07E-18,3.454837267,74.75444581,53.47544458
0.5,0.19,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-4.08E-18,3.495142772,74.62435893,53.46243589
0.5,0.2,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-4.60E-18,3.533849053,74.5116037,53.45116037
0.5,0.21,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,-8.36E-18,3.571070001,74.4139143,53.44139143
