lambda,theta,profile_name,profile_color,profile_marker,service_rate,spawn_rate,max_queue,ram_warm,cpu_warm,ram_demand,cpu_demand,blocking_ratios,latency,ram_usage_per_request,cpu_usage_per_request
2.0,2.3522448979591832,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.3872348533832515,65.27783837761582,51.843838354688806
2.0,2.454081632653061,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.506529950105765,66.94193128319678,52.08033918359226
2.0,2.555918367346939,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.513819622445812,66.69277788671215,52.22918466857247
2.0,2.657755102040816,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.527614649560775,67.35927253360559,52.37775353858061
2.0,2.7595918367346934,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.554568920159794,68.40595917616609,52.94475294111446
2.0,2.861428571428571,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.576398000140437,68.52740475509337,52.723548180548256
2.0,2.963265306122449,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.6412497660957355,68.80050524509433,53.239649612772695
2.0,3.0651020408163263,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.51548604162138,66.9972783206862,51.43855596925923
2.0,3.1669387755102036,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.571971871298428,67.61649578731627,52.29944457351598
2.0,3.2687755102040814,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.789691270358085,69.94250463567106,53.30780220688799
2.0,3.370612244897959,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.686366761858662,68.37859925622456,51.999962057529565
2.0,3.4724489795918365,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.770850697206903,69.04754710180443,52.54899401072689
2.0,3.574285714285714,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.7216104425703245,69.09628972179716,52.45647162067136
2.0,3.6761224489795916,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.654030477530096,68.77086275231257,52.784750543319035
2.0,3.7779591836734694,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.820429736012345,70.32955462263844,53.358667517628604
2.0,3.8797959183673467,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.777414355328216,69.26213934320444,52.27918716584438
2.0,3.981632653061224,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.828236922919383,70.98375464665563,53.696337352274405
2.0,4.083469387755102,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.79343483795222,70.1336978334011,53.22941828331211
2.0,4.18530612244898,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.8368715347614,70.12770832601723,52.97048415568712
2.0,4.287142857142857,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.918451314899745,71.15392465051525,53.26462748512388
2.0,4.388979591836734,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.964755789976428,72.32880574318187,54.46755128924572
2.0,4.490816326530612,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.855715646629185,69.84300327721039,52.11653749586173
2.0,4.59265306122449,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.900715206211375,70.4888665062609,52.8303395599721
2.0,4.694489795918367,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,5.000022529331157,72.26386657278695,54.46191192346171
2.0,4.7963265306122445,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.958447214984371,70.62493043958094,52.597329832257934
2.0,4.898163265306122,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.938902411367453,72.40166656799902,54.2295663157088
2.0,5.0,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.940784516398156,71.13537280053403,53.45040172190736
