lambda,theta,repetition,profile_name,profile_color,profile_marker,service_rate,spawn_rate,max_queue,ram_warm,cpu_warm,ram_demand,cpu_demand,blocking_ratios,latency,ram_usage_per_request,cpu_usage_per_request
15.0,0.77,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.09483829441749503,2.5441751334082388,47.20855371527796,50.72085537152776
15.0,0.78,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.09554825914556268,2.5479405918923366,47.23562576473213,50.723562576473206
15.0,0.79,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.096254453702518,2.55167880346579,47.26260703296736,50.726260703296724
15.0,0.8,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.09695693037702832,2.555390301505972,47.28949770726586,50.728949770726544
15.0,0.81,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.09765574008807461,2.559075602707722,47.31629801074301,50.73162980107427
15.0,0.8200000000000001,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.09835093243863409,2.5627352077907295,47.34300819922048,50.734300819922055
15.0,0.8300000000000001,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.09904255576659017,2.566369602169187,47.36962855834605,50.736962855834605
15.0,0.8400000000000001,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.09973065719305535,2.569979256586211,47.396159400940114,50.73961594009398
15.0,0.85,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.10041528266825162,2.573564627715134,47.42260106454879,50.7422601064549
15.0,0.86,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.10109647701511325,2.5771261587298167,47.448953909187175,50.744895390918686
15.0,0.87,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.1017742839707704,2.5806642798460238,47.47521831525916,50.74752183152592
15.0,0.88,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.10244874622598196,2.5841794088352974,47.50139468163506,50.7501394681635
15.0,0.89,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.1031199054627061,2.5876719515133715,47.527483423879126,50.75274834238795
15.0,0.9,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.10378780238987972,2.5911423022043953,47.55348497261172,50.75534849726118
15.0,0.91,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.10445247677753094,2.5945908441825662,47.579399771997544,50.75793997719976
15.0,0.92,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.10511396748928604,2.598017950092296,47.60522827834766,50.76052282783477
15.0,0.93,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.10577231251341683,2.6014239823483973,47.63097095882914,50.76309709588291
15.0,0.9400000000000001,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.10642754899246824,2.604809293517282,47.656628290271996,50.765662829027214
15.0,0.9500000000000001,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.1070797132515536,2.6081742266802603,47.68220075806645,50.76822007580667
15.0,0.9600000000000001,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.10772884082540457,2.611519115780017,47.70768885514397,50.770768885514414
15.0,0.97,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.1083749664842306,2.614844285951156,47.73309308103515,50.773309308103485
15.0,0.98,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.10901812425846698,2.6181500538357287,47.75841394099944,50.77584139409995
15.0,0.99,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.10965834746243867,2.6214367278844595,47.7836519452195,50.778365194521975
15.0,1.0,1,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.11029566871704714,2.6247046086446404,47.808807608058004,50.780880760805815
