lambda,theta,profile_name,profile_color,profile_marker,service_rate,spawn_rate,max_queue,ram_warm,cpu_warm,ram_demand,cpu_demand,blocking_ratios,latency,ram_usage_per_request,cpu_usage_per_request
1.0,0.8200000000000001,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.224825784751253,68.7876284940292,53.17323253328368
1.0,0.8300000000000001,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.195048269244342,69.33441908013813,53.92124951943618
1.0,0.8400000000000001,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.144698544158647,67.22020421682377,51.73549495505021
1.0,0.85,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.1672464154215,67.61516085637786,52.61513628441689
1.0,0.86,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.2438001229988185,69.22766115888795,53.02401470293435
1.0,0.87,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.283568512237366,70.25984993374793,54.20604596917848
1.0,0.88,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.263208123819885,69.67367227164236,53.28370047183576
1.0,0.89,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.195815243789607,67.11078257422506,51.92274119065535
1.0,0.9,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.26165364153973,66.85181078443716,51.359507249814406
1.0,0.91,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.16660899134038,66.95470978850419,52.002144629645414
1.0,0.92,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.21597005333147,65.24685287249015,50.51864735057573
1.0,0.93,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.354416684501755,71.24359402692389,54.70220889068271
1.0,0.9400000000000001,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.172079933376674,67.40020663826068,52.04763706162953
1.0,0.9500000000000001,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.272789413142664,67.8962472210893,52.23789664659685
1.0,0.9600000000000001,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.1765388872008185,67.83389854162539,53.428687921173555
1.0,0.97,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.323722120377735,67.44615958899725,50.918807233372895
1.0,0.98,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.335048591127271,69.81180383458887,53.519340208984886
1.0,0.99,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.294457357243879,66.55480101326953,50.8674520607037
1.0,1.0,medium-app-medium-traffic,#ff7f0e,s,0.5,0.25,40,10,1,20,25,0.0,4.405435905449701,69.81998129031187,53.80501042007634
