request_id,image,send_time,success,warm,processing_time_s,response_time_s
2666,000000308430.jpg,1776419023.3260326,True,,1.49,1.498917
2667,000000308466.jpg,1776419024.825035,True,,1.39,1.402627
2668,000000308476.jpg,1776419026.2277544,True,,1.79,1.799677
2669,000000308531.jpg,1776419028.0275185,True,,1.69,1.696402
2670,000000308545.jpg,1776419029.7240088,True,,1.9,1.903859
2671,000000308587.jpg,1776419031.627974,True,,1.89,1.897193
2672,000000308631.jpg,1776419033.525257,True,,1.89,1.902271
2673,000000308753.jpg,1776419035.4276178,True,,1.99,1.997259
2674,000000308793.jpg,1776419037.4249852,True,,1.99,2.003213
2675,000000308799.jpg,1776419039.4282835,True,,1.49,1.497382
2676,000000309173.jpg,1776419040.9257526,True,,1.39,1.401628
2677,000000309391.jpg,1776419042.3274727,True,,1.59,1.595844
2678,000000309452.jpg,1776419043.9233997,True,,1.69,1.700511
2679,000000309467.jpg,1776419045.6239986,True,,1.4,1.405077
2680,000000309484.jpg,1776419047.0291624,True,,2.29,2.296948
2681,000000309495.jpg,1776419049.3262,True,,1.89,1.900595
2682,000000309655.jpg,1776419051.2268825,True,,1.89,1.900096
2683,000000309678.jpg,1776419053.1270676,True,,1.59,1.599
2684,000000309938.jpg,1776419054.7261536,True,,1.89,1.898278
2685,000000309964.jpg,1776419056.6245296,True,,1.79,1.799843
2686,000000310072.jpg,1776419058.4244587,True,,1.49,1.50018
2687,000000310200.jpg,1776419059.9247274,True,,1.79,1.802324
2688,000000310622.jpg,1776419061.7271426,True,,1.79,1.798975
2689,000000310862.jpg,1776419063.5262055,True,,2.39,2.400261
2690,000000310980.jpg,1776419065.9265487,True,,1.79,1.797871
2691,000000311002.jpg,1776419067.7245045,True,,1.8,1.803378
2692,000000311081.jpg,1776419069.5279806,True,,1.99,1.99686
2693,000000311180.jpg,1776419071.5249465,True,,1.89,1.901971
2694,000000311190.jpg,1776419073.4270053,True,,1.99,2.000153
2695,000000311295.jpg,1776419075.4272456,True,,1.89,1.900549
2696,000000311303.jpg,1776419077.327884,True,,1.89,1.895831
2697,000000311392.jpg,1776419079.2238011,True,,1.9,1.905578
2698,000000311394.jpg,1776419081.1294677,True,,1.99,1.996312
2699,000000311518.jpg,1776419083.125864,True,,1.89,1.901296
2700,000000311789.jpg,1776419085.0272503,True,,1.89,1.898456
2701,000000311883.jpg,1776419086.9257898,True,,1.4,1.403686
2702,000000311909.jpg,1776419088.3295662,True,,1.99,1.996301
2703,000000311928.jpg,1776419090.325974,True,,1.69,1.698927
2704,000000311950.jpg,1776419092.0249894,True,,1.89,1.902618
2705,000000312192.jpg,1776419093.9276943,True,,1.79,1.800059
2706,000000312213.jpg,1776419095.727844,True,,1.99,1.997228
2707,000000312237.jpg,1776419097.725159,True,,1.39,1.398142
2708,000000312263.jpg,1776419099.1233888,True,,2.0,2.004677
2709,000000312278.jpg,1776419101.1281543,True,,1.09,1.097076
2710,000000312340.jpg,1776419102.2253168,True,,1.89,1.902182
2711,000000312406.jpg,1776419104.1275861,True,,1.99,1.997648
2712,000000312421.jpg,1776419106.1253214,True,,1.99,1.998308
2713,000000312489.jpg,1776419108.123712,True,,1.9,1.904067
2714,000000312549.jpg,1776419110.0278673,True,,1.99,1.999795
2715,000000312552.jpg,1776419112.0277472,True,,1.89,1.900053
2716,000000312586.jpg,1776419113.9278843,True,,1.79,1.800081
2717,000000312720.jpg,1776419115.728055,True,,1.89,1.899255
2718,000000313034.jpg,1776419117.6274006,True,,1.49,1.497267
2719,000000313130.jpg,1776419119.1247578,True,,1.89,1.902395
2720,000000313182.jpg,1776419121.0272412,True,,1.89,1.899897
2721,000000313454.jpg,1776419122.927226,True,,1.69,1.701782
2722,000000313562.jpg,1776419124.6290965,True,,1.9,1.99886
2723,000000313588.jpg,1776419126.6280553,True,,1.99,2.002495
2724,000000313783.jpg,1776419128.6306386,True,,1.99,1.993838
2725,000000314034.jpg,1776419130.6245627,True,,1.5,1.503072
2726,000000314177.jpg,1776419132.1277235,True,,2.19,2.198761
2727,000000314182.jpg,1776419134.3265717,True,,1.4,1.403392
2728,000000314251.jpg,1776419135.7300477,True,,1.49,1.495162
2729,000000314264.jpg,1776419137.2252958,True,,1.4,1.405343
2730,000000314294.jpg,1776419138.630727,True,,1.29,1.298233
2731,000000314541.jpg,1776419139.9290416,True,,1.99,1.994607
2732,000000314709.jpg,1776419141.9237359,True,,1.99,2.000885
2733,000000314914.jpg,1776419143.9247055,True,,1.99,2.000485
2734,000000315001.jpg,1776419145.9252715,True,,2.49,2.50167
2735,000000315187.jpg,1776419148.4270298,True,,1.89,1.901267
2736,000000315219.jpg,1776419150.3283877,True,,1.99,1.997321
2737,000000315257.jpg,1776419152.3258083,True,,2.19,2.200262
2738,000000315450.jpg,1776419154.5261571,True,,1.79,1.802062
2739,000000315492.jpg,1776419156.328316,True,,2.49,2.499954
2740,000000316015.jpg,1776419158.8283546,True,,1.99,1.997592
2741,000000316054.jpg,1776419160.8260334,True,,1.89,1.898366
2742,000000316404.jpg,1776419162.7244883,True,,1.99,2.000026
2743,000000316666.jpg,1776419164.7246008,True,,1.99,2.000394
2744,000000317024.jpg,1776419166.7250757,True,,2.0,2.002581
2745,000000317433.jpg,1776419168.7277443,True,,1.99,1.996114
2746,000000317999.jpg,1776419170.7239547,True,,1.8,1.802811
2747,000000318080.jpg,1776419172.52685,True,,1.49,1.498635
2748,000000318114.jpg,1776419174.0255713,True,,1.59,1.60039
2749,000000318138.jpg,1776419175.6260474,True,,2.0,2.002949
2750,000000318238.jpg,1776419177.6290836,True,,1.99,1.998477
2751,000000318455.jpg,1776419179.627648,True,,1.49,1.499889
2752,000000318908.jpg,1776419181.1276345,True,,1.89,1.900133
2753,000000319100.jpg,1776419183.0278504,True,,1.89,1.89899
2754,000000319184.jpg,1776419184.926952,True,,1.69,1.696575
2755,000000319369.jpg,1776419186.6236148,True,,1.8,1.803309
2756,000000319534.jpg,1776419188.4270082,True,,1.49,1.500568
2757,000000319607.jpg,1776419189.927666,True,,2.49,2.499973
2758,000000319617.jpg,1776419192.4277265,True,,1.99,2.000372
2759,000000319696.jpg,1776419194.428209,True,,1.89,1.898415
2760,000000319721.jpg,1776419196.3267097,True,,1.99,2.002176
2761,000000319935.jpg,1776419198.3290145,True,,1.69,1.697213
2762,000000320232.jpg,1776419200.026319,True,,1.99,1.999703
2763,000000320425.jpg,1776419202.0261118,True,,1.99,1.998259
2764,000000320490.jpg,1776419204.0244634,True,,1.89,1.899612
2765,000000320554.jpg,1776419205.9241621,True,,1.99,2.000789
2766,000000320632.jpg,1776419207.9250395,True,,1.59,1.599819
2767,000000320642.jpg,1776419209.5249648,True,,1.39,1.401095
2768,000000320664.jpg,1776419210.9261436,True,,1.99,2.000528
2769,000000320696.jpg,1776419212.926758,True,,1.89,1.900018
2770,000000320706.jpg,1776419214.8268654,True,,1.99,2.001018
2771,000000320743.jpg,1776419216.8279827,True,,1.69,1.696774
2772,000000321118.jpg,1776419218.5248504,True,,1.79,1.802467
2773,000000321214.jpg,1776419220.3274043,True,,1.99,1.997988
2774,000000321333.jpg,1776419222.325476,True,,1.69,1.698343
2775,000000321557.jpg,1776419224.02392,True,,2.39,2.40111
2776,000000321790.jpg,1776419226.4251122,True,,1.9,1.902622
2777,000000321887.jpg,1776419228.327823,True,,1.89,1.898124
2778,000000322163.jpg,1776419230.2260315,True,,1.99,2.001488
2779,000000322211.jpg,1776419232.2276099,True,,1.99,1.997468
2780,000000322352.jpg,1776419234.2251606,True,,1.99,1.99976
2781,000000322429.jpg,1776419236.2250144,True,,1.99,1.999612
2782,000000322574.jpg,1776419238.2247107,True,,1.99,2.00046
2783,000000322610.jpg,1776419240.22525,True,,1.99,1.99844
2784,000000322724.jpg,1776419242.223777,True,,1.99,2.000863
2785,000000322829.jpg,1776419244.2247252,True,,1.79,1.801779
2786,000000322844.jpg,1776419246.0265887,True,,1.99,2.001838
2787,000000322864.jpg,1776419248.0285199,True,,1.99,1.99826
2788,000000322895.jpg,1776419250.0268695,True,,1.89,1.898811
2789,000000322944.jpg,1776419251.9257693,True,,1.49,1.501642
2790,000000322959.jpg,1776419253.4275043,True,,2.39,2.399906
2791,000000322968.jpg,1776419255.827501,True,,1.8,1.803063
2792,000000323151.jpg,1776419257.6306524,True,,1.49,1.497135
2793,000000323202.jpg,1776419259.127885,True,,1.99,1.995648
2794,000000323263.jpg,1776419261.1236193,True,,1.7,1.704312
2795,000000323355.jpg,1776419262.8280218,True,,1.89,1.898853
2796,000000323496.jpg,1776419264.7269833,True,,1.99,1.997972
2797,000000323571.jpg,1776419266.725045,True,,1.79,1.79956
2798,000000323709.jpg,1776419268.5246892,True,,1.4,1.403567
2799,000000323751.jpg,1776419269.9283414,True,,1.89,1.899494
2800,000000323799.jpg,1776419271.8279352,True,,1.99,2.000087
2801,000000323828.jpg,1776419273.8281126,True,,1.99,1.995382
2802,000000323895.jpg,1776419275.823581,True,,2.1,2.104853
2803,000000324158.jpg,1776419277.9285161,True,,1.49,1.496188
2804,000000324258.jpg,1776419279.42479,True,,2.09,2.100976
2805,000000324614.jpg,1776419281.5258589,True,,1.99,1.998892
2806,000000324715.jpg,1776419283.524837,True,,1.89,1.900017
2807,000000324818.jpg,1776419285.4249547,True,,1.79,1.798566
2808,000000324927.jpg,1776419287.2236044,True,,2.0,2.0046
2809,000000325031.jpg,1776419289.2283015,True,,1.89,1.89694
2810,000000325114.jpg,1776419291.1253304,True,,1.4,1.403217
2811,000000325306.jpg,1776419292.5286362,True,,1.89,1.898754
2812,000000325347.jpg,1776419294.427479,True,,1.69,1.699134
2813,000000325483.jpg,1776419296.1266997,True,,1.99,1.999153
2814,000000325527.jpg,1776419298.125947,True,,1.89,1.901835
2815,000000325838.jpg,1776419300.027871,True,,1.89,1.896809
2816,000000325991.jpg,1776419301.924766,True,,1.8,1.802489
2817,000000326082.jpg,1776419303.7273402,True,,1.79,1.798615
2818,000000326128.jpg,1776419305.5260377,True,,1.89,1.901289
2819,000000326174.jpg,1776419307.4274278,True,,1.99,1.997422
2820,000000326248.jpg,1776419309.4249473,True,,1.79,1.802354
2821,000000326462.jpg,1776419311.2273846,True,,2.59,2.599689
2822,000000326541.jpg,1776419313.8271608,True,,1.49,1.50029
2823,000000326542.jpg,1776419315.3275383,True,,1.39,1.400884
2824,000000326627.jpg,1776419316.728515,True,,1.49,1.498833
2825,000000326970.jpg,1776419318.2274358,True,,1.69,1.699376
2826,000000327306.jpg,1776419319.926891,True,,1.79,1.800416
2827,000000327592.jpg,1776419321.727423,True,,1.79,1.796895
2828,000000327601.jpg,1776419323.5244076,True,,1.9,1.903327
2829,000000327605.jpg,1776419325.4278212,True,,1.99,2.000716
2830,000000327617.jpg,1776419327.4286273,True,,1.59,1.599552
2831,000000327701.jpg,1776419329.0282738,True,,1.39,1.398325
2832,000000327769.jpg,1776419330.4266832,True,,1.89,1.901101
2833,000000327780.jpg,1776419332.3278768,True,,1.99,2.000525
2834,000000327890.jpg,1776419334.3284903,True,,1.89,1.896213
2835,000000328030.jpg,1776419336.224788,True,,1.89,1.902032
2836,000000328117.jpg,1776419338.1269233,True,,1.99,1.99794
2837,000000328238.jpg,1776419340.124966,True,,1.79,1.800211
2838,000000328286.jpg,1776419341.9252627,True,,1.79,1.802382
2839,000000328337.jpg,1776419343.7277315,True,,1.49,1.498604
2840,000000328430.jpg,1776419345.2264252,True,,1.39,1.400507
2841,000000328601.jpg,1776419346.6270146,True,,1.69,1.701244
2842,000000328683.jpg,1776419348.3283446,True,,1.89,1.896528
2843,000000328959.jpg,1776419350.2249718,True,,1.29,1.30009
2844,000000329041.jpg,1776419351.5251503,True,,1.79,1.802307
2845,000000329080.jpg,1776419353.327545,True,,1.79,1.799719
2846,000000329219.jpg,1776419355.1273606,True,,1.89,1.897591
2847,000000329319.jpg,1776419357.0250382,True,,1.79,1.802386
2848,000000329323.jpg,1776419358.8275166,True,,1.49,1.495986
2849,000000329447.jpg,1776419360.3235865,True,,2.0,2.003472
2850,000000329455.jpg,1776419362.3271449,True,,1.69,1.7003
2851,000000329456.jpg,1776419364.0275333,True,,1.79,1.797292
2852,000000329542.jpg,1776419365.8249187,True,,2.49,2.502484
2853,000000329614.jpg,1776419368.3274875,True,,1.39,1.395943
2854,000000329827.jpg,1776419369.723514,True,,1.7,1.703291
2855,000000330369.jpg,1776419371.4268932,True,,1.89,1.90073
2856,000000330396.jpg,1776419373.3277266,True,,1.99,1.99985
2857,000000330554.jpg,1776419375.3276646,True,,1.99,1.999949
2858,000000330790.jpg,1776419377.327702,True,,1.79,1.800235
2859,000000330818.jpg,1776419379.1280258,True,,1.89,1.89968
2860,000000331075.jpg,1776419381.0278015,True,,2.39,2.398843
2861,000000331280.jpg,1776419383.4267325,True,,1.69,1.70089
2862,000000331317.jpg,1776419385.1277065,True,,1.99,2.001219
2863,000000331352.jpg,1776419387.129009,True,,1.89,1.899178
2864,000000331569.jpg,1776419389.0282722,True,,2.49,2.499271
2865,000000331604.jpg,1776419391.5276263,True,,1.4,1.403225
2866,000000331799.jpg,1776419392.9309528,True,,1.79,1.795968
2867,000000331817.jpg,1776419394.7270103,True,,2.09,2.096421
2868,000000332318.jpg,1776419396.8235145,True,,1.7,1.706036
2869,000000332351.jpg,1776419398.52964,True,,1.89,1.898028
2870,000000332455.jpg,1776419400.4277492,True,,1.99,1.996335
2871,000000332570.jpg,1776419402.424168,True,,2.09,2.101156
2872,000000332845.jpg,1776419404.5254097,True,,1.89,1.902688
2873,000000332901.jpg,1776419406.4281893,True,,1.59,1.598812
